geometry,n_configurations,baseline,scenario,icc,beta,method,planned_repetitions,estimated_repetitions,estimability_rate,positive_support_count_a05,positive_support_rate_a05,positive_support_wilson_low_a05,positive_support_wilson_high_a05,positive_support_count_a001,positive_support_rate_a001,positive_support_wilson_low_a001,positive_support_wilson_high_a001
image_like,96,B3_validation,independent_null,0.8,0.0,learned_rank_d2,250,250,1.0,22,0.088,0.05883135595378163,0.12963848283046467,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,interaction_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,interaction_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,interaction_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,18,0.072,0.04602556925826497,0.11092853510983557,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,96,B3_validation,interaction_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,96,B3_validation,interaction_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,interaction_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,interaction_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,27,0.108,0.07529194840055528,0.15257255840387324,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,96,B3_validation,interaction_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,24,0.096,0.06536188077872192,0.1388658252135973,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,96,B3_validation,nonlinear_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,2,0.008,0.0021966371203094217,0.02869452958320804,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,nonlinear_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,22,0.088,0.05883135595378163,0.12963848283046467,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,96,B3_validation,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,23,0.092,0.06208701511330671,0.13426175727497602,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,nonlinear_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,nonlinear_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,96,B3_validation,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,96,B3_validation,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,96,B3_validation,shared_signal,0.3,0.25,latent_ceiling,250,250,1.0,223,0.892,0.8474274415961268,0.9247080515994447,104,0.416,0.35662335915134685,0.47791903516388773
image_like,96,B3_validation,shared_signal,0.3,0.25,observable_oracle,250,250,1.0,151,0.604,0.5422420845485156,0.6626101891564318,23,0.092,0.06208701511330671,0.13426175727497602
image_like,96,B3_validation,shared_signal,0.3,0.25,learned_raw_d2,250,250,1.0,139,0.556,0.49402492245642526,0.616280148000085,36,0.144,0.10586256867804505,0.19291234056271145
image_like,96,B3_validation,shared_signal,0.3,0.25,learned_rank_d2,250,250,1.0,129,0.516,0.45428015272974154,0.5772355816864043,33,0.132,0.09555801652382931,0.1795800919048179
image_like,96,B3_validation,shared_signal,0.3,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,246,0.984,0.9595901906588808,0.9937607754295288
image_like,96,B3_validation,shared_signal,0.3,0.5,observable_oracle,250,250,1.0,240,0.96,0.9279472764187334,0.9781300880454574,154,0.616,0.554388269038006,0.6741008054790509
image_like,96,B3_validation,shared_signal,0.3,0.5,learned_raw_d2,250,250,1.0,226,0.904,0.8611341747864028,0.934638119221278,129,0.516,0.45428015272974154,0.5772355816864043
image_like,96,B3_validation,shared_signal,0.3,0.5,learned_rank_d2,250,250,1.0,218,0.872,0.824887758249811,0.9078530669255781,122,0.488,0.42669031031533017,0.5496728888725603
image_like,96,B3_validation,shared_signal,0.8,0.25,latent_ceiling,250,250,1.0,224,0.896,0.8519796592920389,0.928034767507569,109,0.436,0.3759580654118184,0.49797899692359837
image_like,96,B3_validation,shared_signal,0.8,0.25,observable_oracle,250,250,1.0,217,0.868,0.8204199080951821,0.9044419834761707,84,0.336,0.2803229470521072,0.39664077518239854
image_like,96,B3_validation,shared_signal,0.8,0.25,learned_raw_d2,250,250,1.0,186,0.744,0.6864931320715649,0.7941218177746582,82,0.328,0.2727894639149596,0.3884163911114733
image_like,96,B3_validation,shared_signal,0.8,0.25,learned_rank_d2,250,250,1.0,168,0.672,0.6115836088885267,0.7272105360850405,69,0.276,0.2242945999169993,0.3344851182569598
image_like,96,B3_validation,shared_signal,0.8,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,247,0.988,0.9653192195729803,0.9959106801194657
image_like,96,B3_validation,shared_signal,0.8,0.5,observable_oracle,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,242,0.968,0.9381375971659135,0.9836976345063503
image_like,96,B3_validation,shared_signal,0.8,0.5,learned_raw_d2,250,250,1.0,248,0.992,0.9713054704167919,0.9978033628796906,223,0.892,0.8474274415961268,0.9247080515994447
image_like,96,B3_validation,shared_signal,0.8,0.5,learned_rank_d2,250,250,1.0,246,0.984,0.9595901906588808,0.9937607754295288,213,0.852,0.8026659811384634,0.8906801760167434
image_like,192,B1_design,additive_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,additive_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B1_design,additive_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,192,B1_design,additive_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,additive_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,additive_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,additive_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,additive_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,heteroskedastic_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,heteroskedastic_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,heteroskedastic_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,heteroskedastic_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,heteroskedastic_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,heteroskedastic_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,heteroskedastic_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,heteroskedastic_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,independent_null,0.3,0.0,latent_ceiling,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,independent_null,0.3,0.0,observable_oracle,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,independent_null,0.3,0.0,learned_raw_d2,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,independent_null,0.3,0.0,learned_rank_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B1_design,independent_null,0.8,0.0,latent_ceiling,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,independent_null,0.8,0.0,observable_oracle,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,independent_null,0.8,0.0,learned_raw_d2,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B1_design,independent_null,0.8,0.0,learned_rank_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,interaction_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,interaction_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,1,0.004,0.0007064475340650966,0.02230578556541592,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,interaction_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,interaction_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,interaction_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,interaction_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,interaction_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,interaction_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,nonlinear_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,nonlinear_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,192,B1_design,nonlinear_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,nonlinear_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B1_design,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B1_design,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,192,B1_design,shared_signal,0.3,0.25,latent_ceiling,250,250,1.0,247,0.988,0.9653192195729803,0.9959106801194657,204,0.816,0.7633112722157498,0.859124482503129
image_like,192,B1_design,shared_signal,0.3,0.25,observable_oracle,250,250,1.0,204,0.816,0.7633112722157498,0.859124482503129,77,0.308,0.25403826197731444,0.36777292502893616
image_like,192,B1_design,shared_signal,0.3,0.25,learned_raw_d2,250,250,1.0,192,0.768,0.711859348258913,0.8160292032115287,84,0.336,0.2803229470521072,0.39664077518239854
image_like,192,B1_design,shared_signal,0.3,0.25,learned_rank_d2,250,250,1.0,187,0.748,0.6907058185756487,0.7977880648746107,70,0.28,0.22799436777790152,0.338664284000094
image_like,192,B1_design,shared_signal,0.3,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B1_design,shared_signal,0.3,0.5,observable_oracle,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,242,0.968,0.9381375971659135,0.9836976345063503
image_like,192,B1_design,shared_signal,0.3,0.5,learned_raw_d2,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,239,0.956,0.9229422290276481,0.9752562018325064
image_like,192,B1_design,shared_signal,0.3,0.5,learned_rank_d2,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,227,0.908,0.8657382427250239,0.9379129848866933
image_like,192,B1_design,shared_signal,0.8,0.25,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,199,0.796,0.7417463408228052,0.8412947458758916
image_like,192,B1_design,shared_signal,0.8,0.25,observable_oracle,250,250,1.0,246,0.984,0.9595901906588808,0.9937607754295288,183,0.732,0.6738894704931712,0.7830886785409424
image_like,192,B1_design,shared_signal,0.8,0.25,learned_raw_d2,250,250,1.0,242,0.968,0.9381375971659135,0.9836976345063503,175,0.7,0.6405184593182177,0.7534282208836044
image_like,192,B1_design,shared_signal,0.8,0.25,learned_rank_d2,250,250,1.0,233,0.932,0.8938107478142963,0.9571140814216397,159,0.636,0.574716410018678,0.6931673325185611
image_like,192,B1_design,shared_signal,0.8,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B1_design,shared_signal,0.8,0.5,observable_oracle,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B1_design,shared_signal,0.8,0.5,learned_raw_d2,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B1_design,shared_signal,0.8,0.5,learned_rank_d2,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B2_training_state,additive_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,additive_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,additive_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,23,0.092,0.06208701511330671,0.13426175727497602,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,192,B2_training_state,additive_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,18,0.072,0.04602556925826497,0.11092853510983557,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B2_training_state,additive_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,additive_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,additive_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B2_training_state,additive_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,0,0.0,8.673617379884035e-19,0.015133299495444574
