scope,case,case_name,expected_signal,expected_direction,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,sign_correct
task1,3,task_specialist,True,1,96,6,polynomial_ridge_interactions,3,26290755,0.7633749321758003,1.539413872915267e-19,0.880954373626669,2.4331283041724548e-30,0.8949674443841562,0.005,0.0754079821642851,0.05338132165346429,0.09685136054769056,0.7548801351577608,True,True,True,True,True
task2,0,real_structure_null,False,0,54,6,polynomial_ridge_interactions,3,27290758,-0.12521440823327615,0.3669709157657635,-0.07166430434975525,0.6209087169641923,-0.11560891938250428,0.44,-0.003111584702785485,-0.0060639669090139575,-0.0007926912698118903,-0.38266197807284935,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,6,polynomial_ridge_interactions,3,27290758,0.88336192109777,9.541203346554089e-19,0.3203845274841531,0.023309830110560474,0.532837812083095,0.005,0.0007168342076155493,-0.0042504173689536335,0.005405874933403318,0.02965611672809478,True,True,False,False,True
task2,2,injected_increment,True,1,54,6,polynomial_ridge_interactions,3,27290758,0.40392605298265666,0.0024536672261694353,0.7166537341649151,4.829140884143023e-09,0.6994091862016389,0.005,0.027859671594401406,0.0116680255720346,0.04877818818065634,0.44061474187714833,True,True,True,True,True
task2,3,task_specialist,True,-1,54,6,polynomial_ridge_interactions,3,27290758,-0.8052220316371259,2.1355298615443293e-13,-0.9049414013046159,1.9475521768312294e-19,-0.8944158566800074,0.005,0.06754510316122825,0.04725610360844437,0.09198920341181009,0.7262882479891521,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,6,polynomial_ridge_interactions,3,35290774,0.008726552154486648,0.928576940830865,0.011329112070234309,0.9077979703486476,0.015298393705950446,0.86,0.05510274108595447,0.039811022183096345,0.07131106134961314,0.6332348371149161,False,True,True,False,True
task1,0,real_structure_null,False,0,96,6,polynomial_ridge_interactions,4,26300762,-0.052211068909386864,0.6134145103563495,-0.013302504211850133,0.9009668571550405,0.0324877916440586,0.76,-0.0017843897796234569,-0.003512485256081621,-0.00036852227127446386,-0.18771079023482815,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,6,polynomial_ridge_interactions,4,26300762,0.8425800325556159,5.2921342000098025e-27,0.01452863674789414,0.8918914487494419,0.08403418339663592,0.43,-0.006046542405512445,-0.011004096983544093,-0.0018746556788695173,-0.24544938039174338,False,False,False,False,True
task1,2,injected_increment,True,1,96,6,polynomial_ridge_interactions,4,26300762,0.4509088442756376,4.0204612220485105e-06,0.7403895049525566,7.477136720595241e-17,0.685010851871948,0.005,0.022723867377980742,0.012821056739655333,0.03292635246389946,0.4701915983587939,True,True,True,True,True
task1,3,task_specialist,True,1,96,6,polynomial_ridge_interactions,4,26300762,0.6782419967444383,3.160248691240881e-14,0.8105164121165714,3.7469400479024296e-22,0.7579761258817146,0.005,0.050980028760714204,0.029326518962580945,0.07280542445385058,0.6014135352827399,True,True,True,True,True
