shard,sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
inference_shard_07,200,11,nonlinear_proxy,False,polynomial_ridge_interactions,0.66,-4.893551943829788e-06,-0.0001969139634694,False,False
inference_shard_07,200,11,heteroskedastic_null,False,polynomial_ridge,0.68,-0.0002999503561291,-0.0009465306911009,False,False
inference_shard_07,200,11,heteroskedastic_null,False,polynomial_ridge_interactions,0.735,-9.629044561866064e-05,-0.000563657905541,False,False
inference_shard_07,200,11,clustered_null,False,polynomial_ridge,0.105,-0.0080558921806505,-0.0206288486882598,False,False
inference_shard_07,200,11,clustered_null,False,polynomial_ridge_interactions,0.62,-0.0030869353809307,-0.0111878121511831,False,False
inference_shard_07,200,11,genuine_increment,True,polynomial_ridge,0.005,0.0464250808588174,0.0369910690304063,True,True
inference_shard_07,200,11,genuine_increment,True,polynomial_ridge_interactions,0.005,0.043597336408194,0.0364649171760115,True,True
inference_shard_07,200,12,null_metric,False,polynomial_ridge,0.24,-1.202879635203713e-05,-0.0011889625078375,False,False
inference_shard_07,200,12,null_metric,False,polynomial_ridge_interactions,0.22,-0.0008199308664262,-0.001275689418933,False,False
inference_shard_07,200,12,nonlinear_proxy,False,polynomial_ridge,0.1,-0.0004743910676575,-0.0004544567301986,False,False
inference_shard_07,200,12,nonlinear_proxy,False,polynomial_ridge_interactions,0.15,-0.000214079895772,-0.0004570725630191,False,False
inference_shard_07,200,12,heteroskedastic_null,False,polynomial_ridge,0.26,-0.0005822816780737,-0.0006914475596312,False,False
inference_shard_07,200,12,heteroskedastic_null,False,polynomial_ridge_interactions,0.295,-0.000231725629068,-0.0002316571004,False,False
inference_shard_07,200,12,clustered_null,False,polynomial_ridge,0.06,0.0003465950373605,-0.0078569852638315,False,False
inference_shard_07,200,12,clustered_null,False,polynomial_ridge_interactions,0.1,0.0013277995394852,-0.0076548662466201,False,False
inference_shard_07,200,12,genuine_increment,True,polynomial_ridge,0.005,0.0479025424900595,0.0390503756901059,True,True
inference_shard_07,200,12,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0468377554015998,0.0391309020114131,True,True
inference_shard_07,200,13,null_metric,False,polynomial_ridge,0.405,-0.0013725938753435,-0.0020562545346493,False,False
inference_shard_07,200,13,null_metric,False,polynomial_ridge_interactions,0.215,-0.0006126257996171,-0.0008910922738835,False,False
inference_shard_07,200,13,nonlinear_proxy,False,polynomial_ridge,0.43,0.0004472986177855,-0.0001122117116555,False,False
inference_shard_07,200,13,nonlinear_proxy,False,polynomial_ridge_interactions,0.495,0.0001541624529898,-0.0002757037406608,False,False
inference_shard_07,200,13,heteroskedastic_null,False,polynomial_ridge,0.59,-0.0004002445411121,-0.0005167509577204,False,False
inference_shard_07,200,13,heteroskedastic_null,False,polynomial_ridge_interactions,0.54,1.5575407317088355e-05,-0.0001136884632527,False,False
inference_shard_07,200,13,clustered_null,False,polynomial_ridge,0.035,-0.0021420423466916,-0.0057170800438653,False,False
inference_shard_07,200,13,clustered_null,False,polynomial_ridge_interactions,0.085,-0.0004308661333337,-0.0047894592673237,False,False
inference_shard_07,200,13,genuine_increment,True,polynomial_ridge,0.005,0.0437264737866654,0.0348397746384695,True,True
inference_shard_07,200,13,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0441408737951637,0.0346673855262944,True,True
inference_shard_07,200,14,null_metric,False,polynomial_ridge,0.09,-0.0008333960482869,-0.0021458883741996,False,False
inference_shard_07,200,14,null_metric,False,polynomial_ridge_interactions,0.15,-4.567644289672768e-05,-0.0009131986543886,False,False
inference_shard_07,200,14,nonlinear_proxy,False,polynomial_ridge,0.79,-0.0002112327343644,-0.0003650151561981,False,False
inference_shard_07,200,14,nonlinear_proxy,False,polynomial_ridge_interactions,0.67,-0.0001193237052038,-0.0002522625456797,False,False
inference_shard_07,200,14,heteroskedastic_null,False,polynomial_ridge,0.035,-0.0004346843089728,-0.0006888729343994,False,False
inference_shard_07,200,14,heteroskedastic_null,False,polynomial_ridge_interactions,0.035,-6.066314747791429e-05,-0.0004302849255789,False,False
inference_shard_07,200,14,clustered_null,False,polynomial_ridge,0.285,-0.010951162950501,-0.011607799070457,False,False
inference_shard_07,200,14,clustered_null,False,polynomial_ridge_interactions,0.23,-0.0010191600443595,-0.0095716850153094,False,False
inference_shard_07,200,14,genuine_increment,True,polynomial_ridge,0.005,0.0394917003744124,0.0303031311044517,True,True
inference_shard_07,200,14,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0394525682997583,0.0295780252511312,True,True
inference_shard_07,200,15,null_metric,False,polynomial_ridge,0.025,-0.0010253152650716,-0.0027272825684909,False,False
inference_shard_07,200,15,null_metric,False,polynomial_ridge_interactions,0.055,0.0008777917076176,-0.0006500931334258,False,False
inference_shard_07,200,15,nonlinear_proxy,False,polynomial_ridge,0.115,0.0004391418279129,-2.8709762392437744e-05,False,False
inference_shard_07,200,15,nonlinear_proxy,False,polynomial_ridge_interactions,0.14,0.0001525288522609,-8.287541519076341e-05,False,False
inference_shard_07,200,15,heteroskedastic_null,False,polynomial_ridge,0.06,-7.6801801385867e-05,-0.0006580540282633,False,False
inference_shard_07,200,15,heteroskedastic_null,False,polynomial_ridge_interactions,0.105,8.436809136007015e-06,-0.0002821509814888,False,False
inference_shard_07,200,15,clustered_null,False,polynomial_ridge,0.36,-0.0054196738989592,-0.0066962399646582,False,False
inference_shard_07,200,15,clustered_null,False,polynomial_ridge_interactions,0.565,-0.0005627892246036,-0.0055582438941886,False,False
inference_shard_07,200,15,genuine_increment,True,polynomial_ridge,0.005,0.0393545797488114,0.0278116279850812,True,True
inference_shard_07,200,15,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0390347526372829,0.0281970839681894,True,True
inference_shard_07,200,16,null_metric,False,polynomial_ridge,0.67,-0.0011913911985569,-0.0015085441068532,False,False
inference_shard_07,200,16,null_metric,False,polynomial_ridge_interactions,0.845,-0.0001122392190525,-0.0006154436822588,False,False
inference_shard_07,200,16,nonlinear_proxy,False,polynomial_ridge,0.015,0.0003520588193237,-0.0002810873446052,False,False
inference_shard_07,200,16,nonlinear_proxy,False,polynomial_ridge_interactions,0.01,8.580558621441251e-05,-0.0002432708197398,False,False
inference_shard_07,200,16,heteroskedastic_null,False,polynomial_ridge,0.245,-0.0006029237597926,-0.0008342236962356,False,False
inference_shard_07,200,16,heteroskedastic_null,False,polynomial_ridge_interactions,0.115,6.24543079836377e-05,-0.0002332215842881,False,False
inference_shard_07,200,16,clustered_null,False,polynomial_ridge,0.27,-0.0017283884975492,-0.0076594763924037,False,False
inference_shard_07,200,16,clustered_null,False,polynomial_ridge_interactions,0.055,-0.0011908284575687,-0.006014949416205,False,False
inference_shard_07,200,16,genuine_increment,True,polynomial_ridge,0.005,0.0430306659271911,0.0335286706953901,True,True
inference_shard_07,200,16,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0436982211172139,0.0327810706898773,True,True
inference_shard_07,200,17,null_metric,False,polynomial_ridge,0.915,-0.0005852455264093,-0.0012477256860907,False,False
inference_shard_07,200,17,null_metric,False,polynomial_ridge_interactions,0.925,-0.0003336135654599,-0.0005954514308446,False,False
inference_shard_07,200,17,nonlinear_proxy,False,polynomial_ridge,0.195,-0.0002415580463404,-0.0005673740495749,False,False
inference_shard_07,200,17,nonlinear_proxy,False,polynomial_ridge_interactions,0.325,-5.475065890016371e-05,-0.0002462348832766,False,False
inference_shard_07,200,17,heteroskedastic_null,False,polynomial_ridge,0.34,-0.0005460577131858,-0.0012757898336561,False,False
inference_shard_07,200,17,heteroskedastic_null,False,polynomial_ridge_interactions,0.29,-0.0002566878234403,-0.000636817062122,False,False
inference_shard_07,200,17,clustered_null,False,polynomial_ridge,0.445,-0.0030473785070887,-0.0105462644876016,False,False
inference_shard_07,200,17,clustered_null,False,polynomial_ridge_interactions,0.35,-0.0059407500951341,-0.0068457870295355,False,False
inference_shard_07,200,17,genuine_increment,True,polynomial_ridge,0.005,0.0405748856713058,0.0291041764696609,True,True
inference_shard_07,200,17,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0399033571736408,0.0301632648079355,True,True
inference_shard_07,200,18,null_metric,False,polynomial_ridge,0.795,-0.0005166600382938,-0.0013444031169239,False,False
inference_shard_07,200,18,null_metric,False,polynomial_ridge_interactions,0.985,-0.0001747537258185,-0.0008658124954667,False,False
inference_shard_07,200,18,nonlinear_proxy,False,polynomial_ridge,0.855,-0.0001905197189753,-0.0003981758976283,False,False
inference_shard_07,200,18,nonlinear_proxy,False,polynomial_ridge_interactions,0.3,-0.000206339749228,-0.0003181008868197,False,False
inference_shard_07,200,18,heteroskedastic_null,False,polynomial_ridge,0.45,-7.176054926167491e-05,-0.0012403541873692,False,False
inference_shard_07,200,18,heteroskedastic_null,False,polynomial_ridge_interactions,0.59,-0.000747353587365,-0.0008749565550713,False,False
inference_shard_07,200,18,clustered_null,False,polynomial_ridge,0.57,-0.0046726027777608,-0.0115784275633134,False,False
inference_shard_07,200,18,clustered_null,False,polynomial_ridge_interactions,0.235,-0.0020940492414876,-0.0059212342303061,False,False
inference_shard_07,200,18,genuine_increment,True,polynomial_ridge,0.005,0.0369574465842153,0.0311379365239253,True,True
inference_shard_07,200,18,genuine_increment,True,polynomial_ridge_interactions,0.005,0.038174684606228,0.0303388707724788,True,True
inference_shard_07,200,19,null_metric,False,polynomial_ridge,0.01,-0.0004136908184189,-0.0010308937008507,False,False
inference_shard_07,200,19,null_metric,False,polynomial_ridge_interactions,0.005,0.000120971545418,-0.0005266865160819,False,False
inference_shard_07,200,19,nonlinear_proxy,False,polynomial_ridge,0.185,-0.0002430337547223,-0.0007408916697872,False,False
inference_shard_07,200,19,nonlinear_proxy,False,polynomial_ridge_interactions,0.23,-0.0002241277508856,-0.0003535088059391,False,False
inference_shard_07,200,19,heteroskedastic_null,False,polynomial_ridge,0.605,-0.0003139314887212,-0.0005221067551924,False,False
inference_shard_07,200,19,heteroskedastic_null,False,polynomial_ridge_interactions,0.555,-0.0003349932047605,-0.0004189885424401,False,False
inference_shard_07,200,19,clustered_null,False,polynomial_ridge,0.255,-0.0016600938391192,-0.005451308708316,False,False
inference_shard_07,200,19,clustered_null,False,polynomial_ridge_interactions,0.38,-0.0012823874778372,-0.0038385271065699,False,False
inference_shard_07,200,19,genuine_increment,True,polynomial_ridge,0.005,0.0352851014083983,0.0267484166564214,True,True
inference_shard_07,200,19,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0330044864122556,0.025261043627154,True,True
inference_shard_07,200,20,null_metric,False,polynomial_ridge,0.225,-0.0002626181965587,-0.0015978292225272,False,False
inference_shard_07,200,20,null_metric,False,polynomial_ridge_interactions,0.16,-6.629208717655322e-05,-0.0007210426732291,False,False
inference_shard_07,200,20,nonlinear_proxy,False,polynomial_ridge,0.9,-0.0002411355223261,-0.0004751428694003,False,False
inference_shard_07,200,20,nonlinear_proxy,False,polynomial_ridge_interactions,0.855,3.86808655461271e-05,-0.0004168575160614,False,False
inference_shard_07,200,20,heteroskedastic_null,False,polynomial_ridge,0.32,-0.0009738431571244,-0.0010566863297884,False,False
inference_shard_07,200,20,heteroskedastic_null,False,polynomial_ridge_interactions,0.465,-0.0001115366299365,-0.0003903251999173,False,False
inference_shard_07,200,20,clustered_null,False,polynomial_ridge,0.515,-0.007972820776509,-0.0066213299720361,False,False
inference_shard_07,200,20,clustered_null,False,polynomial_ridge_interactions,0.845,-0.0046468140369004,-0.0040786410957609,False,False
inference_shard_07,200,20,genuine_increment,True,polynomial_ridge,0.005,0.0341732207512577,0.0275305638302904,True,True
inference_shard_07,200,20,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0327507415526647,0.0261553988966866,True,True
inference_shard_07,200,21,null_metric,False,polynomial_ridge,0.88,-0.0022123965745935,-0.0024739550929288,False,False
inference_shard_07,200,21,null_metric,False,polynomial_ridge_interactions,0.8,-3.983228329065836e-05,-0.0010394545152606,False,False
inference_shard_07,200,21,nonlinear_proxy,False,polynomial_ridge,0.58,-0.0001856583907081,-0.0007868131160124,False,False
inference_shard_07,200,21,nonlinear_proxy,False,polynomial_ridge_interactions,0.615,0.0001731270906541,-0.0004420592836619,False,False
inference_shard_07,200,21,heteroskedastic_null,False,polynomial_ridge,0.765,-0.0005686519775853,-0.0006524557716313,False,False
inference_shard_07,200,21,heteroskedastic_null,False,polynomial_ridge_interactions,0.695,-2.645689778730219e-05,-0.0004237808320797,False,False
inference_shard_07,200,21,clustered_null,False,polynomial_ridge,0.26,-0.003711901013402,-0.0073272754874819,False,False
inference_shard_07,200,21,clustered_null,False,polynomial_ridge_interactions,0.585,-0.0033544249158401,-0.006169400491969,False,False
inference_shard_07,200,21,genuine_increment,True,polynomial_ridge,0.005,0.0371901121251456,0.0272206701403926,True,True
inference_shard_07,200,21,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0363570603423288,0.0268562773863523,True,True
inference_shard_07,200,22,null_metric,False,polynomial_ridge,0.245,-0.0016203479472819,-0.0024816524641106,False,False
inference_shard_07,200,22,null_metric,False,polynomial_ridge_interactions,0.81,-0.0003693203020476,-0.0010403260175398,False,False
inference_shard_07,200,22,nonlinear_proxy,False,polynomial_ridge,0.545,-0.0002827921155216,-0.0007801580574241,False,False
inference_shard_07,200,22,nonlinear_proxy,False,polynomial_ridge_interactions,0.895,1.4903248511116338e-05,-0.000437170472897,False,False
inference_shard_07,200,22,heteroskedastic_null,False,polynomial_ridge,0.165,0.0001771853523098,-0.0005487254780752,False,False
inference_shard_07,200,22,heteroskedastic_null,False,polynomial_ridge_interactions,0.15,0.0002491453999144,-0.0002553628274499,False,False
inference_shard_07,200,22,clustered_null,False,polynomial_ridge,0.475,-0.0017206051475525,-0.0063614050807689,False,False
inference_shard_07,200,22,clustered_null,False,polynomial_ridge_interactions,0.765,-0.0011846157946809,-0.0048402358235958,False,False
inference_shard_07,200,22,genuine_increment,True,polynomial_ridge,0.005,0.0454232436791225,0.0365848244292277,True,True
inference_shard_07,200,22,genuine_increment,True,polynomial_ridge_interactions,0.005,0.042469232103388,0.0344775383407183,True,True
inference_shard_07,200,23,null_metric,False,polynomial_ridge,0.23,-0.0002410930163235,-0.0014450036038034,False,False
inference_shard_07,200,23,null_metric,False,polynomial_ridge_interactions,0.43,-0.0007547731543657,-0.0008693398137891,False,False
inference_shard_07,200,23,nonlinear_proxy,False,polynomial_ridge,0.725,-0.0001612196425433,-0.000909246635268,False,False
inference_shard_07,200,23,nonlinear_proxy,False,polynomial_ridge_interactions,0.47,-0.0001051975651631,-0.000447712031019,False,False
inference_shard_07,200,23,heteroskedastic_null,False,polynomial_ridge,0.425,-0.0003320911455006,-0.0009112190976145,False,False
inference_shard_07,200,23,heteroskedastic_null,False,polynomial_ridge_interactions,0.57,3.438889842548483e-05,-0.0002992333621191,False,False
inference_shard_07,200,23,clustered_null,False,polynomial_ridge,0.6,-0.0048009100550679,-0.0112914839854749,False,False
inference_shard_07,200,23,clustered_null,False,polynomial_ridge_interactions,0.045,-0.0013168840197949,-0.0055633158317126,False,False
inference_shard_07,200,23,genuine_increment,True,polynomial_ridge,0.005,0.0460949352419105,0.0346299800514461,True,True
inference_shard_07,200,23,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0452790876715219,0.0347620269816141,True,True
inference_shard_07,200,24,null_metric,False,polynomial_ridge,0.11,-0.0019119881297732,-0.0031687708207375,False,False
inference_shard_07,200,24,null_metric,False,polynomial_ridge_interactions,0.1,-0.0012048403790007,-0.0013371493799313,False,False
inference_shard_07,200,24,nonlinear_proxy,False,polynomial_ridge,0.01,0.0002704349162885,-0.0001424561638068,False,False
inference_shard_07,200,24,nonlinear_proxy,False,polynomial_ridge_interactions,0.005,0.0004063684182254,1.1910563725441252e-05,True,True
inference_shard_07,200,24,heteroskedastic_null,False,polynomial_ridge,0.155,-0.0006223695807853,-0.0008794645091087,False,False
inference_shard_07,200,24,heteroskedastic_null,False,polynomial_ridge_interactions,0.065,-5.459305595842574e-05,-0.0003376725904311,False,False
inference_shard_07,200,24,clustered_null,False,polynomial_ridge,0.175,-0.0054437293680989,-0.0079149409118463,False,False
inference_shard_07,200,24,clustered_null,False,polynomial_ridge_interactions,0.655,-0.0003338231247052,-0.0044543529433192,False,False
inference_shard_07,200,24,genuine_increment,True,polynomial_ridge,0.005,0.0409075602565688,0.0306436738730063,True,True
inference_shard_07,200,24,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0418107583837027,0.0318031949508437,True,True
inference_shard_07,300,0,null_metric,False,polynomial_ridge,0.345,0.0001052618342656,-0.0005553801148649,False,False
inference_shard_07,300,0,null_metric,False,polynomial_ridge_interactions,0.37,-0.0005839922327922,-0.0004241359598171,False,False
inference_shard_07,300,0,nonlinear_proxy,False,polynomial_ridge,0.695,-0.0002722915254652,-0.0002901545026754,False,False
inference_shard_07,300,0,nonlinear_proxy,False,polynomial_ridge_interactions,0.545,-1.29804123256581e-05,-0.0001742792120002,False,False
inference_shard_07,300,0,heteroskedastic_null,False,polynomial_ridge,0.44,-1.8922058090531726e-05,-0.0004148932521374,False,False
inference_shard_07,300,0,heteroskedastic_null,False,polynomial_ridge_interactions,0.61,-3.646525958212604e-05,-0.0002032027759339,False,False
inference_shard_07,300,0,clustered_null,False,polynomial_ridge,0.955,-0.0011004127694117,-0.0026690465314662,False,False
inference_shard_07,300,0,clustered_null,False,polynomial_ridge_interactions,0.855,-0.0011734044495891,-0.002163515915745,False,False
inference_shard_07,300,0,genuine_increment,True,polynomial_ridge,0.005,0.0480020276138387,0.041493757363833,True,True
inference_shard_07,300,0,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0482364772970237,0.0415882480448753,True,True
inference_shard_07,300,1,null_metric,False,polynomial_ridge,0.4,-0.0011742770581125,-0.0011580663756821,False,False
inference_shard_07,300,1,null_metric,False,polynomial_ridge_interactions,0.34,-0.0002473608847526,-0.0004917546594423,False,False
inference_shard_07,300,1,nonlinear_proxy,False,polynomial_ridge,0.44,7.714735953071039e-05,-0.0001566271680961,False,False
inference_shard_07,300,1,nonlinear_proxy,False,polynomial_ridge_interactions,0.655,0.0001215547490603,-0.0001519034159694,False,False
inference_shard_07,300,1,heteroskedastic_null,False,polynomial_ridge,0.34,5.160180036474331e-05,-0.000457077922082,False,False
inference_shard_07,300,1,heteroskedastic_null,False,polynomial_ridge_interactions,0.335,1.8981763106589583e-06,-0.0002206006112318,False,False
inference_shard_07,300,1,clustered_null,False,polynomial_ridge,0.635,-0.0018355365046053,-0.0028883748058217,False,False
inference_shard_07,300,1,clustered_null,False,polynomial_ridge_interactions,0.46,-0.000215705810458,-0.0014761759011244,False,False
inference_shard_07,300,1,genuine_increment,True,polynomial_ridge,0.005,0.0416234492040895,0.0355717532505394,True,True
inference_shard_07,300,1,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0412788521075191,0.034468213085827,True,True
inference_shard_07,300,2,null_metric,False,polynomial_ridge,0.48,-0.0014357712623839,-0.0013502663210422,False,False
inference_shard_07,300,2,null_metric,False,polynomial_ridge_interactions,0.31,-0.0002585968004161,-0.000667296453236,False,False
inference_shard_07,300,2,nonlinear_proxy,False,polynomial_ridge,0.21,0.0002679374104695,-0.0001142343707928,False,False
inference_shard_07,300,2,nonlinear_proxy,False,polynomial_ridge_interactions,0.365,-0.0001193440310143,-0.0002356879543477,False,False
inference_shard_07,300,2,heteroskedastic_null,False,polynomial_ridge,0.815,-0.0001817865969538,-0.0004241478435913,False,False
inference_shard_07,300,2,heteroskedastic_null,False,polynomial_ridge_interactions,0.685,-0.0001759689773501,-0.0001743151769735,False,False
inference_shard_07,300,2,clustered_null,False,polynomial_ridge,0.7,-0.0002731061621947,-0.004262562473234,False,False
inference_shard_07,300,2,clustered_null,False,polynomial_ridge_interactions,0.94,-0.0004838316575698,-0.002994116697718,False,False
inference_shard_07,300,2,genuine_increment,True,polynomial_ridge,0.005,0.0406947462114953,0.0347186693337592,True,True
inference_shard_07,300,2,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0403604852832895,0.0345638530464281,True,True
inference_shard_07,300,3,null_metric,False,polynomial_ridge,0.98,1.0685520331409765e-05,-0.001024161430046,False,False
inference_shard_07,300,3,null_metric,False,polynomial_ridge_interactions,0.73,-0.000278066444245,-0.0004563669239585,False,False
inference_shard_07,300,3,nonlinear_proxy,False,polynomial_ridge,0.645,-1.6658757258216327e-05,-0.0003094040620279,False,False
inference_shard_07,300,3,nonlinear_proxy,False,polynomial_ridge_interactions,0.43,-0.0001057765211743,-0.0002165919951895,False,False
inference_shard_07,300,3,heteroskedastic_null,False,polynomial_ridge,0.23,-0.0001500666054846,-0.0004510287990973,False,False
inference_shard_07,300,3,heteroskedastic_null,False,polynomial_ridge_interactions,0.63,-0.000185425593061,-0.0002729754527966,False,False
inference_shard_07,300,3,clustered_null,False,polynomial_ridge,0.25,-0.0021032556278019,-0.0035264769997192,False,False
inference_shard_07,300,3,clustered_null,False,polynomial_ridge_interactions,0.73,-0.00054386963243,-0.0022146933971297,False,False
inference_shard_07,300,3,genuine_increment,True,polynomial_ridge,0.005,0.0437226378002333,0.0362716305763517,True,True
inference_shard_07,300,3,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0437076427902665,0.0346024686040925,True,True
inference_shard_07,300,4,null_metric,False,polynomial_ridge,0.13,-0.0004137186197854,-0.0013465042854855,False,False
inference_shard_07,300,4,null_metric,False,polynomial_ridge_interactions,0.215,-0.0004081092727171,-0.0006101840808548,False,False
inference_shard_07,300,4,nonlinear_proxy,False,polynomial_ridge,0.585,-0.000161099780477,-0.0003035037807581,False,False
inference_shard_07,300,4,nonlinear_proxy,False,polynomial_ridge_interactions,0.75,-8.677045482925923e-05,-0.0002021338372917,False,False
inference_shard_07,300,4,heteroskedastic_null,False,polynomial_ridge,0.485,-0.0004299232272719,-0.0008472764209347,False,False
inference_shard_07,300,4,heteroskedastic_null,False,polynomial_ridge_interactions,0.735,-8.443690655675004e-05,-0.0002949602303147,False,False
inference_shard_07,300,4,clustered_null,False,polynomial_ridge,0.24,-0.0026044872214909,-0.0037997398985829,False,False
inference_shard_07,300,4,clustered_null,False,polynomial_ridge_interactions,0.285,-0.0002850495763918,-0.0042601933880564,False,False
inference_shard_07,300,4,genuine_increment,True,polynomial_ridge,0.005,0.0406776844863499,0.0322724141703649,True,True
inference_shard_07,300,4,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0417549288561264,0.0336383525587883,True,True
inference_shard_07,300,5,null_metric,False,polynomial_ridge,0.55,-0.0005239029959547,-0.0007964951304619,False,False
inference_shard_07,300,5,null_metric,False,polynomial_ridge_interactions,0.775,-7.791585757068939e-05,-0.0003340479477544,False,False
inference_shard_07,300,5,nonlinear_proxy,False,polynomial_ridge,0.58,-0.0001591316140369,-0.0003763950109955,False,False
inference_shard_07,300,5,nonlinear_proxy,False,polynomial_ridge_interactions,0.61,-2.6138183043275184e-05,-0.000185198021541,False,False
inference_shard_07,300,5,heteroskedastic_null,False,polynomial_ridge,0.725,-0.0004261371762545,-0.0005506245174442,False,False
inference_shard_07,300,5,heteroskedastic_null,False,polynomial_ridge_interactions,0.97,-9.06230816768959e-05,-0.0001742947587929,False,False
inference_shard_07,300,5,clustered_null,False,polynomial_ridge,0.695,0.0004080317055657,-0.0049288150371944,False,False
inference_shard_07,300,5,clustered_null,False,polynomial_ridge_interactions,0.995,-0.0010152434675051,-0.0022003237905845,False,False
inference_shard_07,300,5,genuine_increment,True,polynomial_ridge,0.005,0.0439442268605745,0.0374613529257924,True,True
inference_shard_07,300,5,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0438693583555293,0.0361043897748271,True,True
inference_shard_07,300,6,null_metric,False,polynomial_ridge,0.97,-0.0007267627721905,-0.0014914644019514,False,False
inference_shard_07,300,6,null_metric,False,polynomial_ridge_interactions,0.945,-0.0001739830984921,-0.0005380212042576,False,False
inference_shard_07,300,6,nonlinear_proxy,False,polynomial_ridge,0.2,-0.0001622490369291,-0.0001792349295466,False,False
inference_shard_07,300,6,nonlinear_proxy,False,polynomial_ridge_interactions,0.2,-0.0001224624964616,-0.0002175064731308,False,False
inference_shard_07,300,6,heteroskedastic_null,False,polynomial_ridge,0.09,-0.0001395770717113,-0.0004301517097298,False,False
inference_shard_07,300,6,heteroskedastic_null,False,polynomial_ridge_interactions,0.025,-3.692340322148345e-05,-0.0001428538777353,False,False
inference_shard_07,300,6,clustered_null,False,polynomial_ridge,0.425,-0.0035200151583533,-0.0084591817062201,False,False
inference_shard_07,300,6,clustered_null,False,polynomial_ridge_interactions,0.21,-0.002132252937489,-0.0038892268293144,False,False
inference_shard_07,300,6,genuine_increment,True,polynomial_ridge,0.005,0.0334530256974138,0.0262038641481048,True,True
inference_shard_07,300,6,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0330954943102688,0.0264574026766541,True,True
inference_shard_07,300,7,null_metric,False,polynomial_ridge,0.63,-0.0003513193808468,-0.0008467307181599,False,False
inference_shard_07,300,7,null_metric,False,polynomial_ridge_interactions,0.735,-0.0004595096535294,-0.0003729437504858,False,False
inference_shard_07,300,7,nonlinear_proxy,False,polynomial_ridge,0.545,4.011059806635544e-05,-0.0001604855504966,False,False
inference_shard_07,300,7,nonlinear_proxy,False,polynomial_ridge_interactions,0.375,-0.0001169563761719,-0.0001757009536187,False,False
inference_shard_07,300,7,heteroskedastic_null,False,polynomial_ridge,0.79,-4.471626521699353e-05,-0.0005200383307439,False,False
inference_shard_07,300,7,heteroskedastic_null,False,polynomial_ridge_interactions,0.845,-8.040057358856684e-05,-0.0002970908207324,False,False
inference_shard_07,300,7,clustered_null,False,polynomial_ridge,0.745,-0.0025280916887281,-0.003785986812453,False,False
inference_shard_07,300,7,clustered_null,False,polynomial_ridge_interactions,0.985,-0.001695640233167,-0.0034800532930221,False,False
inference_shard_07,300,7,genuine_increment,True,polynomial_ridge,0.005,0.0440635769221373,0.0351957094249629,True,True
inference_shard_07,300,7,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0422880729385645,0.0348787588098065,True,True
inference_shard_07,300,8,null_metric,False,polynomial_ridge,0.34,-0.0011164933793995,-0.0013341532593181,False,False
inference_shard_07,300,8,null_metric,False,polynomial_ridge_interactions,0.665,-0.000342714807394,-0.0005870785171543,False,False
inference_shard_07,300,8,nonlinear_proxy,False,polynomial_ridge,0.03,1.5086521346450478e-05,-0.0003425108071121,False,False
inference_shard_07,300,8,nonlinear_proxy,False,polynomial_ridge_interactions,0.08,-0.000129005840513,-0.0001747973178641,False,False
inference_shard_07,300,8,heteroskedastic_null,False,polynomial_ridge,0.87,-0.0004544247339436,-0.0004715844468702,False,False
inference_shard_07,300,8,heteroskedastic_null,False,polynomial_ridge_interactions,0.83,-0.0001125411529276,-0.0002580960381606,False,False
inference_shard_07,300,8,clustered_null,False,polynomial_ridge,0.78,-0.0012185715865683,-0.0032267592755739,False,False
inference_shard_07,300,8,clustered_null,False,polynomial_ridge_interactions,0.475,-0.0001496068317935,-0.0022124574419115,False,False
inference_shard_07,300,8,genuine_increment,True,polynomial_ridge,0.005,0.0383805684482318,0.0318785020780136,True,True
inference_shard_07,300,8,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0382380172711246,0.0298305658423608,True,True
inference_shard_07,300,9,null_metric,False,polynomial_ridge,0.01,-0.0001554605141981,-0.0007656814511753,False,False
inference_shard_07,300,9,null_metric,False,polynomial_ridge_interactions,0.02,2.8690871750107483e-05,-0.000372161823231,False,False
inference_shard_07,300,9,nonlinear_proxy,False,polynomial_ridge,0.285,-1.4000693188430393e-05,-0.000276950615676,False,False
inference_shard_07,300,9,nonlinear_proxy,False,polynomial_ridge_interactions,0.345,-3.767576178564762e-05,-0.0002164374064622,False,False
