structure,repetition,independence_units,residual_r,residual_p,rejected_05
heteroskedastic,136,200,0.09378095002732606,0.198,False
heteroskedastic,137,200,-0.03995649891247282,0.601,False
heteroskedastic,138,200,0.051581789544738625,0.467,False
heteroskedastic,139,200,-0.023924875037362035,0.718,False
heteroskedastic,140,200,-0.03931898297457437,0.57,False
heteroskedastic,141,200,-0.07526438160954026,0.3,False
heteroskedastic,142,200,0.029837245931148282,0.698,False
heteroskedastic,143,200,-0.05879024180238988,0.418,False
heteroskedastic,144,200,0.02236481750724582,0.751,False
heteroskedastic,145,200,0.09061504935688382,0.225,False
heteroskedastic,146,200,-0.048067201680042006,0.491,False
heteroskedastic,147,200,-0.09031875796894923,0.216,False
heteroskedastic,148,200,-0.0009660241506037653,0.991,False
heteroskedastic,149,200,-0.07461717139218434,0.303,False
heteroskedastic,150,200,0.05265435584967794,0.46,False
heteroskedastic,151,200,-0.06617265431635792,0.372,False
heteroskedastic,152,200,-0.02749568739218481,0.721,False
heteroskedastic,153,200,0.02768845259448653,0.718,False
heteroskedastic,154,200,0.06859221480537014,0.336,False
heteroskedastic,155,200,0.0071664318482086535,0.937,False
heteroskedastic,156,200,-0.07724443111077778,0.316,False
heteroskedastic,157,200,0.05619890497262432,0.419,False
heteroskedastic,158,200,-0.08050251256281407,0.272,False
heteroskedastic,159,200,0.00688667216680417,0.92,False
heteroskedastic,160,200,0.05218930473261832,0.484,False
heteroskedastic,161,200,-0.1354316865790565,0.064,False
heteroskedastic,162,200,-0.09240231005775146,0.217,False
heteroskedastic,163,200,-0.0880507012675317,0.215,False
heteroskedastic,164,200,-0.07695870282708966,0.285,False
heteroskedastic,165,200,0.0011370284257106427,0.987,False
heteroskedastic,166,200,-0.07933026300542935,0.263,False
heteroskedastic,167,200,0.060627061146824535,0.415,False
heteroskedastic,168,200,0.10562368020089252,0.145,False
heteroskedastic,169,200,-0.046771936837900555,0.522,False
heteroskedastic,170,200,0.02839720993024826,0.694,False
heteroskedastic,171,200,-0.08793969849246232,0.212,False
heteroskedastic,172,200,-0.035454149649049846,0.663,False
heteroskedastic,173,200,-0.0829505737643441,0.236,False
heteroskedastic,174,200,-0.08828470711767794,0.219,False
heteroskedastic,175,200,-0.05439285982149554,0.475,False
heteroskedastic,176,200,-0.0661022021317049,0.362,False
heteroskedastic,177,200,0.06655366384159604,0.355,False
heteroskedastic,178,200,0.018405473940959156,0.807,False
heteroskedastic,179,200,-0.029794517208818126,0.674,False
heteroskedastic,180,200,0.014211360613276562,0.839,False
heteroskedastic,181,200,-0.04149031837570985,0.564,False
heteroskedastic,182,200,0.13793744843621092,0.054,False
heteroskedastic,183,200,0.010362262942422894,0.889,False
heteroskedastic,184,200,0.04272785024214373,0.576,False
heteroskedastic,185,200,-0.01803345083627091,0.797,False
heteroskedastic,186,200,0.05938275683745893,0.413,False
heteroskedastic,187,200,0.02001800045001125,0.78,False
heteroskedastic,188,200,-0.07226130653266333,0.292,False
heteroskedastic,189,200,-0.04465163303519141,0.529,False
heteroskedastic,190,200,-0.004984626484897405,0.96,False
heteroskedastic,191,200,-0.03914349326614438,0.63,False
heteroskedastic,192,200,-0.012889077060331313,0.838,False
heteroskedastic,193,200,0.07870549715199579,0.286,False
heteroskedastic,194,200,-0.02948324813742356,0.702,False
heteroskedastic,195,200,0.03511737793444837,0.625,False
heteroskedastic,196,200,0.07283734824771691,0.292,False
heteroskedastic,197,200,0.04433137490864142,0.53,False
heteroskedastic,198,200,0.027548959385704182,0.727,False
heteroskedastic,199,200,0.11209780244506115,0.119,False
heteroskedastic,200,200,-0.034610365259131484,0.645,False
heteroskedastic,201,200,0.10044551113777846,0.169,False
heteroskedastic,202,200,-0.10444165020688137,0.133,False
heteroskedastic,203,200,0.13921328253705417,0.051,False
