scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,71,21265523,-0.007764776477647763,0.9388839346156682,-0.10631843538767834,0.29491875871998113,False,0.3278195488721804,0.164,-0.0007134324864444819,-0.0021895379982420477,0.000598787973655969,-0.02970227982308419,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,72,21265524,-0.08704470447044703,0.38916125919432193,-0.06650640137239501,0.5130790056073846,False,0.12030075187969923,0.602,-0.0002713529729021641,-0.0007963120970476097,0.00029642226254606986,-0.01689151225828628,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,73,21265525,-0.06707470747074708,0.5072912161777973,-0.06574986533515936,0.5178943652876842,False,0.11428571428571428,0.65,-0.0004597852324196433,-0.0010649329905724012,0.00016467151774479018,-0.028401589269232714,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,74,21265526,0.12114011401140114,0.22990713828727,-0.12666747461379818,0.21153407596413226,False,-0.09924812030075188,0.698,-0.001043389012883672,-0.0035291688786828865,0.0012388859832006224,-0.044751178829118526,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,75,21265527,0.1373057305730573,0.17311705863634885,0.021686916774942885,0.8312749671548435,False,-0.06165413533834586,0.798,-0.0005305172882540711,-0.0009389782582502876,-0.00010381168576963602,-0.02429573312804229,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,76,21265528,0.10369036903690369,0.30459110426814434,0.10504808026501969,0.30075900840835373,False,-0.19548872180451127,0.412,-0.0006613097462563056,-0.0020166852845359424,0.000586577214163677,-0.021724631456118464,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,77,21265529,-0.07685568556855685,0.4472430495516104,-0.05204606069354159,0.6089156560457917,False,-0.393984962406015,0.092,-0.0008546232561421618,-0.0017756178421220565,-9.915836432858754e-05,-0.04525706651678208,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,78,21265530,0.044440444044404434,0.6606367641955035,0.09630127599833291,0.3430161423204883,False,-0.15037593984962402,0.506,-0.0007933358247140011,-0.002710809622174658,0.0009498152996682187,-0.02660489047070276,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,79,21265531,-0.04196819681968196,0.6784433361950373,0.15214222518012427,0.13275221096598072,False,0.47518796992481205,0.03,-0.0009148790198503197,-0.0022436960974049538,0.00026135684208482567,-0.04284031494838682,True,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,80,21265532,0.2508730873087308,0.011816102947139778,0.1764188733229276,0.08067534550315678,False,0.3954887218045112,0.114,0.0003520360805308806,-0.0009865051217958117,0.001687708807641689,0.020077972310120595,False,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,81,21265533,0.0757155715571557,0.45403077228119604,0.002304411184075853,0.9819394865528512,False,0.16691729323308271,0.486,-0.0012561232190274087,-0.0023494651908389738,-0.0002979226285387608,-0.06071101422909065,False,False,False,False,False
