scope,baseline,candidate_id,scenario,icc,beta,repetition,wild_draws,status,n_groups,stable_positive,positive_split_count,maximum_orthogonal_wild_p,minimum_orthogonal_score_mean
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.35,18,999,estimated,48,False,0,0.898,-0.004489587199868916
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.35,19,999,estimated,48,True,3,0.008,0.034343975265519626
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,0,999,estimated,48,True,3,0.043,0.02499755696778917
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,1,999,estimated,48,False,2,0.055,0.02676838222870515
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,2,999,estimated,48,True,3,0.011,0.026362043606772027
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,3,999,estimated,48,False,0,0.526,-0.022262846392056872
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,4,999,estimated,48,True,3,0.003,0.048000607822979734
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,5,999,estimated,48,True,3,0.001,0.049161773091280135
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,6,999,estimated,48,True,3,0.006,0.0413418715856532
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,7,999,estimated,48,False,0,0.266,-0.023444340010261244
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,8,999,estimated,48,False,1,0.921,0.0010018456500173918
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,9,999,estimated,48,False,0,0.789,0.0032036412082978734
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,10,999,estimated,48,False,0,0.948,-0.0007429794635730177
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,11,999,estimated,48,False,0,0.223,0.013382865948604243
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,12,999,estimated,48,False,0,0.663,-0.007717096631213778
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,13,999,estimated,48,True,3,0.001,0.054659891139461535
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,14,999,estimated,48,False,0,0.335,0.015420304879825888
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,15,999,estimated,48,False,0,0.996,-8.539992155353997e-05
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,16,999,estimated,48,True,3,0.03,0.043312631988776794
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,17,999,estimated,48,True,3,0.004,0.05395212304578131
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,18,999,estimated,48,True,3,0.015,0.04538544754729582
image48,B1_design,d4_r01_repeat3_a05,increment,0.3,0.5,19,999,estimated,48,True,3,0.002,0.03579550694457483
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,0,999,estimated,48,True,3,0.027,0.025587006989081885
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,1,999,estimated,48,True,3,0.006,0.06405047982806444
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,2,999,estimated,48,False,1,0.202,0.0164476838165956
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,3,999,estimated,48,False,0,0.62,-0.009132059285428732
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,4,999,estimated,48,False,2,0.097,0.021233965583284026
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,5,999,estimated,48,False,1,0.171,0.030883519189164377
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,6,999,estimated,48,True,3,0.003,0.03349697431933647
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,7,999,estimated,48,True,3,0.007,0.04215957786941699
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,8,999,estimated,48,False,0,0.742,-0.006733196558384208
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,9,999,estimated,48,True,3,0.003,0.051899858462137384
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,10,999,estimated,48,True,3,0.01,0.05098103050342726
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,11,999,estimated,48,True,3,0.029,0.05406065683860889
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,12,999,estimated,48,False,0,0.838,-0.0052476811072716375
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,13,999,estimated,48,True,3,0.004,0.055490234743845256
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,14,999,estimated,48,False,1,0.401,0.008675923200425602
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,15,999,estimated,48,True,3,0.001,0.07774816182290115
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,16,999,estimated,48,False,0,0.85,-0.007357372231026037
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,17,999,estimated,48,False,0,0.419,0.010671142567877842
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,18,999,estimated,48,False,0,0.896,-0.005408114991736076
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.35,19,999,estimated,48,False,0,0.807,0.003447923217221302
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,0,999,estimated,48,True,3,0.003,0.034935787434488046
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,1,999,estimated,48,False,2,0.053,0.03248903939884191
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,2,999,estimated,48,True,3,0.017,0.03247450604435678
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,3,999,estimated,48,True,3,0.002,0.06502376748286665
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,4,999,estimated,48,False,0,0.242,0.027406542770663917
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,5,999,estimated,48,True,3,0.011,0.04496762735340304
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,6,999,estimated,48,True,3,0.001,0.14457962977964686
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,7,999,estimated,48,False,1,0.517,0.007252086353494415
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,8,999,estimated,48,False,2,0.118,0.02941902968214703
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,9,999,estimated,48,False,1,0.473,0.006907909851653714
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,10,999,estimated,48,True,3,0.038,0.029086090642993234
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,11,999,estimated,48,False,1,0.076,0.020259970127823875
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,12,999,estimated,48,True,3,0.002,0.053136757859266616
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,13,999,estimated,48,True,3,0.002,0.062037252947884924
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,14,999,estimated,48,True,3,0.02,0.031912760473688455
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,15,999,estimated,48,True,3,0.001,0.09531080809618118
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,16,999,estimated,48,True,3,0.001,0.042626017529639015
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,17,999,estimated,48,False,0,0.756,0.004636071887495077
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,18,999,estimated,48,False,1,0.348,0.014522678505272169
image48,B1_design,d4_r01_repeat3_a05,increment,0.8,0.5,19,999,estimated,48,False,1,0.157,0.029707024751544613
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,0,999,estimated,48,False,0,0.563,-0.011115265239009216
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,1,999,estimated,48,False,0,0.563,-0.012807629283706342
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,2,999,estimated,48,False,0,0.666,0.006129101551843613
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,3,999,estimated,48,False,2,0.128,0.017983793490429435
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,4,999,estimated,48,False,0,0.881,-0.011091534500763162
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,5,999,estimated,48,False,0,0.027,-0.05943744260944652
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,6,999,estimated,48,False,0,0.36,0.016251389265521762
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,7,999,estimated,48,False,1,0.827,0.0040076481684498955
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,8,999,estimated,48,False,0,0.733,-0.025450858306495242
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,9,999,estimated,48,False,0,0.036,-0.06675623240242978
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,10,999,estimated,48,False,0,0.978,0.0003687764320003129
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,11,999,estimated,48,False,0,0.967,-0.017847696685623186
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,12,999,estimated,48,False,0,0.083,-0.04305703721823673
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,13,999,estimated,48,False,1,0.792,0.0024690925441177383
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,14,999,estimated,48,False,0,0.638,-0.0066232698721090675
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,15,999,estimated,48,False,0,0.376,-0.025699390952833034
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,16,999,estimated,48,False,0,0.682,0.008301193709508681
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,17,999,estimated,48,False,0,0.661,-0.01825399343947186
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,18,999,estimated,48,False,0,0.103,-0.044266999598256807
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.3,0.0,19,999,estimated,48,False,0,0.967,-0.0058566048585943385
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,0,999,estimated,48,False,0,0.775,-0.006499334920529885
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,1,999,estimated,48,False,0,0.569,-0.07864318850998815
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,2,999,estimated,48,False,0,0.014,-0.06568246703583043
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,3,999,estimated,48,False,0,0.362,-0.04403968516250736
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,4,999,estimated,48,False,2,0.213,0.023342456922382626
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,5,999,estimated,48,False,0,0.588,-0.038351698733539975
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,6,999,estimated,48,False,0,0.466,-0.032635621857096
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,7,999,estimated,48,False,1,0.183,0.02054198875151107
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,8,999,estimated,48,False,0,0.018,-0.0504121996465628
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,9,999,estimated,48,False,0,0.93,-0.008048224139151483
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,10,999,estimated,48,False,0,0.518,-0.02212253202767257
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,11,999,estimated,48,False,0,0.833,-0.013520405161234672
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,12,999,estimated,48,False,0,0.768,-0.013698012797376369
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,13,999,estimated,48,False,0,0.727,-0.05041570548498354
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,14,999,estimated,48,False,0,0.856,-0.009027645827494263
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,15,999,estimated,48,False,0,0.371,0.025896088001786582
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,16,999,estimated,48,False,0,0.516,-0.015619442351325003
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,17,999,estimated,48,False,0,0.594,-0.02373847305035986
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,18,999,estimated,48,False,0,0.603,-0.021557697824777008
image48,B1_design,d4_r01_repeat3_a05,independent_null,0.8,0.0,19,999,estimated,48,False,0,0.082,-0.06512399355573147
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,0,999,estimated,48,False,0,0.665,-0.009143889698263005
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,1,999,estimated,48,False,0,0.591,-0.017957459545333825
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,2,999,estimated,48,False,0,0.621,-0.03265938288780179
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,3,999,estimated,48,False,0,0.997,-0.002546084464744244
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,4,999,estimated,48,False,0,0.618,-0.01316925237519941
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,5,999,estimated,48,False,1,0.856,0.002243851597241877
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,6,999,estimated,48,False,0,0.258,0.009285290823098537
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,7,999,estimated,48,False,0,0.559,0.0067862604278217005
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,8,999,estimated,48,False,1,0.246,0.014816404513383
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,9,999,estimated,48,False,1,0.298,0.005611130243630832
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,10,999,estimated,48,False,0,0.677,-0.029223220039552286
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,11,999,estimated,48,False,0,0.623,-0.0309083452650073
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,12,999,estimated,48,False,0,0.995,3.078787866012007e-05
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,13,999,estimated,48,False,0,0.698,0.005592971810088763
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,14,999,estimated,48,False,0,0.125,-0.04204759822651916
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,15,999,estimated,48,False,0,0.873,-0.0288235583679821
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,16,999,estimated,48,True,3,0.009,0.020714176810845072
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,17,999,estimated,48,True,3,0.004,0.022375984687861016
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,18,999,estimated,48,False,1,0.419,0.008551957329728441
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.3,0.0,19,999,estimated,48,False,0,0.882,-0.006522255480590507
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,0,999,estimated,48,True,3,0.005,0.03933922462945796
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,1,999,estimated,48,False,0,0.55,-0.053899905667925276
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,2,999,estimated,48,False,0,0.365,-0.02208156686903844
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,3,999,estimated,48,False,0,0.874,-0.033265951408970755
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,4,999,estimated,48,False,1,0.282,0.021167394852942296
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,5,999,estimated,48,False,0,0.454,-0.0203904500042115
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,6,999,estimated,48,False,0,0.04,-0.05217093219211377
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,7,999,estimated,48,True,3,0.043,0.035948280346445996
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,8,999,estimated,48,False,0,0.437,-0.032428995159921696
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,9,999,estimated,48,False,0,0.933,-0.01666141186566916
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,10,999,estimated,48,False,0,0.423,-0.010640236883688958
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,11,999,estimated,48,False,1,0.102,0.016314633985268643
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,12,999,estimated,48,False,0,0.812,-0.013599401658090189
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,13,999,estimated,48,False,0,0.904,-0.006055157885580301
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,14,999,estimated,48,False,0,0.717,0.0045294077526004855
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,15,999,estimated,48,False,1,0.187,0.017506274306054895
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,16,999,estimated,48,False,0,0.743,-0.011968333017207726
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,17,999,estimated,48,False,0,0.628,-0.006707159893595232
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,18,999,estimated,48,False,0,0.04,-0.027758030474398076
image48,B1_design,d4_r01_repeat3_a05,interaction_proxy_null,0.8,0.0,19,999,estimated,48,False,0,0.114,-0.05651363658909969
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,0,999,estimated,48,False,1,0.555,0.006465662080358693
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,1,999,estimated,48,False,0,0.777,-0.015286644704446689
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,2,999,estimated,48,False,0,0.72,-0.023110219583755937
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,3,999,estimated,48,False,1,0.075,0.019810991199330562
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,4,999,estimated,48,False,0,0.542,0.009111424440635419
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,5,999,estimated,48,False,0,0.384,-0.018912983833432442
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,6,999,estimated,48,False,0,0.727,-0.03582788156607047
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,7,999,estimated,48,False,0,0.901,-0.01626705168523776
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,8,999,estimated,48,False,0,0.564,-0.047634096173009975
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,9,999,estimated,48,False,0,0.941,-0.005927082283411866
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,10,999,estimated,48,True,3,0.04,0.03383468655571617
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,11,999,estimated,48,False,0,0.717,-0.016208523336495875
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,12,999,estimated,48,False,0,0.407,-0.023135499319661672
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,13,999,estimated,48,False,0,0.637,-0.006875577718124976
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,14,999,estimated,48,True,3,0.011,0.026859904024700593
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,15,999,estimated,48,False,0,0.455,-0.019028480549416877
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,16,999,estimated,48,False,0,0.828,0.0020403863495161135
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,17,999,estimated,48,False,0,0.347,-0.018196965032616332
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,18,999,estimated,48,False,0,0.662,-0.00912349487305242
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.3,0.0,19,999,estimated,48,False,0,0.587,0.004070012522778845
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,0,999,estimated,48,False,0,0.693,-0.0045435774659035545
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,1,999,estimated,48,False,0,0.025,-0.045270843872714926
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,2,999,estimated,48,False,1,0.554,0.00554453134617371
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,3,999,estimated,48,False,0,0.408,-0.023290150613458283
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,4,999,estimated,48,False,0,0.98,-0.013968467263498721
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,5,999,estimated,48,False,1,0.073,0.03473482107056292
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,6,999,estimated,48,False,0,0.672,-0.01297696877240192
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,7,999,estimated,48,False,0,0.539,-0.022928550770336936
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,8,999,estimated,48,False,0,0.531,-0.01743507010179178
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,9,999,estimated,48,False,2,0.105,0.021677663501590033
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,10,999,estimated,48,False,0,0.817,-0.02823588298342029
image48,B1_design,d4_r01_repeat3_a05,nonlinear_proxy_null,0.8,0.0,11,999,estimated,48,False,0,0.001,-0.06020548607762485
