protocol_id,baseline,candidate_id,scenario,reliability,beta,repetition,wild_draws,status,n_groups,orthogonal_wild_p,orthogonal_score_mean,positive_supported,supported
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,9,999,estimated,240,0.076,0.008723419804222275,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,10,999,estimated,240,0.001,0.019872078686423933,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,11,999,estimated,240,0.006,0.011954350170735947,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,12,999,estimated,240,0.001,0.01616090693617357,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,13,999,estimated,240,0.003,0.016505300355572274,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,14,999,estimated,240,0.013,0.012404522433725801,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,15,999,estimated,240,0.001,0.021027410057686692,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,16,999,estimated,240,0.017,0.011374531935253094,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,17,999,estimated,240,0.001,0.015427925912663133,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,18,999,estimated,240,0.001,0.02037889068705862,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.3,0.5,19,999,estimated,240,0.001,0.021721555313643125,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,0,999,estimated,240,0.111,0.00767972373735405,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,1,999,estimated,240,0.157,0.006899722864742853,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,2,999,estimated,240,0.001,0.01562685868705771,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,3,999,estimated,240,0.574,0.0025258039274776213,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,4,999,estimated,240,0.001,0.014165226232287423,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,5,999,estimated,240,0.296,0.004123865140662054,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,6,999,estimated,240,0.006,0.013030214267402732,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,7,999,estimated,240,0.016,0.011531718605865458,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,8,999,estimated,240,0.001,0.02046288449195966,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,9,999,estimated,240,0.139,0.006582376327929242,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,10,999,estimated,240,0.005,0.01191869270194246,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,11,999,estimated,240,0.226,0.006188884187383032,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,12,999,estimated,240,0.133,0.006504713527730071,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,13,999,estimated,240,0.024,0.011896938084049498,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,14,999,estimated,240,0.002,0.01661565195664313,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,15,999,estimated,240,0.005,0.010136221830938359,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,16,999,estimated,240,0.068,0.007972493326591406,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,17,999,estimated,240,0.001,0.017733842938119505,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,18,999,estimated,240,0.005,0.0174976912114758,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.2,19,999,estimated,240,0.001,0.01715723301169504,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,0,999,estimated,240,0.001,0.01818304342638478,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,1,999,estimated,240,0.001,0.019125501159780157,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,2,999,estimated,240,0.011,0.01182923190321297,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,3,999,estimated,240,0.001,0.022094372402375682,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,4,999,estimated,240,0.001,0.029159671707441794,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,5,999,estimated,240,0.001,0.020271059624510993,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,6,999,estimated,240,0.001,0.02017301458085461,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,7,999,estimated,240,0.007,0.013325036153664227,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,8,999,estimated,240,0.001,0.02350681816098417,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,9,999,estimated,240,0.002,0.014999084745590514,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,10,999,estimated,240,0.001,0.02339399088750251,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,11,999,estimated,240,0.001,0.018320584755193745,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,12,999,estimated,240,0.001,0.0206930037382364,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,13,999,estimated,240,0.001,0.0321609272661963,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,14,999,estimated,240,0.001,0.022305007826537333,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,15,999,estimated,240,0.001,0.027633895518010987,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,16,999,estimated,240,0.001,0.022752042485932347,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,17,999,estimated,240,0.013,0.012851220923700672,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,18,999,estimated,240,0.001,0.024202718665868164,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.35,19,999,estimated,240,0.004,0.013979830093777172,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,0,999,estimated,240,0.001,0.03715434560288721,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,1,999,estimated,240,0.001,0.02452836295523575,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,2,999,estimated,240,0.001,0.02947510632415459,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,3,999,estimated,240,0.001,0.026394007552140174,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,4,999,estimated,240,0.001,0.027899321499195783,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,5,999,estimated,240,0.001,0.028742743936001357,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,6,999,estimated,240,0.001,0.033956255200523984,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,7,999,estimated,240,0.001,0.031101769389194726,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,8,999,estimated,240,0.001,0.026254826800349466,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,9,999,estimated,240,0.001,0.021399355797955523,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,10,999,estimated,240,0.001,0.02508124406168884,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,11,999,estimated,240,0.001,0.029159719742975144,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,12,999,estimated,240,0.001,0.028879982188813356,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,13,999,estimated,240,0.001,0.028371575110958357,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,14,999,estimated,240,0.001,0.03159358268591219,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,15,999,estimated,240,0.001,0.02156614967818471,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,16,999,estimated,240,0.001,0.030571788297259435,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,17,999,estimated,240,0.001,0.01781814988062593,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,18,999,estimated,240,0.001,0.024339050990803246,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_increment,0.8,0.5,19,999,estimated,240,0.001,0.02694531937799159,True,True
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,0,999,estimated,240,0.853,-0.0008241259287801242,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,1,999,estimated,240,0.384,-0.003979712069850791,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,2,999,estimated,240,0.514,-0.002949164541633964,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,3,999,estimated,240,0.037,0.010536259780432414,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,4,999,estimated,240,0.525,-0.002794790802706534,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,5,999,estimated,240,0.359,-0.0038663247108345123,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,6,999,estimated,240,0.788,0.0014204141035030686,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,7,999,estimated,240,0.709,-0.001661930025993932,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,8,999,estimated,240,0.031,-0.009279825804894025,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,9,999,estimated,240,0.808,-0.0010998116436902452,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,10,999,estimated,240,0.043,-0.009176911748324407,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,11,999,estimated,240,0.536,0.0023655890451845063,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,12,999,estimated,240,0.262,-0.00556660096386614,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,13,999,estimated,240,0.016,0.01033058262200757,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,14,999,estimated,240,0.704,0.001821087984691374,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,15,999,estimated,240,0.905,0.0005896496039836029,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,16,999,estimated,240,0.959,-0.0002579576851451983,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,17,999,estimated,240,0.604,-0.0026187579727349245,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,18,999,estimated,240,0.494,0.004048128525646956,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.3,0.0,19,999,estimated,240,0.555,0.0026057216817468574,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,0,999,estimated,240,0.748,-0.0014450271853032575,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,1,999,estimated,240,0.95,-0.0002504147912083319,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,2,999,estimated,240,0.349,0.004553095886370622,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,3,999,estimated,240,0.925,-0.0004159308073286041,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,4,999,estimated,240,0.8,-0.001148827348343192,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,5,999,estimated,240,0.108,-0.008395793119897584,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,6,999,estimated,240,0.034,-0.010643152245878789,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,7,999,estimated,240,0.429,-0.0037543787970590967,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,8,999,estimated,240,0.108,-0.007009597526006508,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,9,999,estimated,240,0.475,0.002825207899412646,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,10,999,estimated,240,0.214,-0.005352533642787671,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,11,999,estimated,240,0.245,-0.005624114351960469,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,12,999,estimated,240,0.617,-0.0021041098066981534,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,13,999,estimated,240,0.264,-0.0042779988554034806,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,14,999,estimated,240,0.292,0.004919790895831403,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,15,999,estimated,240,0.93,0.00036850064839738945,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,16,999,estimated,240,0.49,-0.0031662664984818093,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,17,999,estimated,240,0.688,-0.0017514452899409117,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,18,999,estimated,240,0.285,0.004676661178232887,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,interaction_proxy_null,0.8,0.0,19,999,estimated,240,0.157,-0.005982396461625044,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,0,999,estimated,240,0.29,0.004877577216013682,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,1,999,estimated,240,0.071,-0.00830673000707278,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,2,999,estimated,240,0.929,0.0005415891716462599,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,3,999,estimated,240,0.911,-0.0005370149619665575,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,4,999,estimated,240,0.438,-0.0040374142504088755,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,5,999,estimated,240,0.031,0.009906557070149235,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,6,999,estimated,240,0.262,-0.005340348824116035,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,7,999,estimated,240,0.472,0.0034054400717412133,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,8,999,estimated,240,0.297,-0.005206709356063244,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,9,999,estimated,240,0.372,0.004202122094013729,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,10,999,estimated,240,0.041,-0.007963900411613411,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,11,999,estimated,240,0.991,6.936947604621232e-05,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,12,999,estimated,240,0.199,0.006561854277056826,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,13,999,estimated,240,0.081,0.008283590969858949,False,False
mbe3-pgdl-nuisance-development-v1,B1_design,interactions_d2_r0,nonlinear_proxy_null,0.3,0.0,14,999,estimated,240,0.649,0.002118623307417048,False,False
